company CIK,ticker,10k filename
0000314808,VAL,0000314808-25-000028.txt
0001501570,VBTX,0001558370-16-004161.txt
0001111335,VC,0001445305-12-000456.txt
0000887359,VCEL,0001628280-25-008447.txt
0001570827,VCTR,0001564590-22-010087.txt
0001384101,VCYT,0001384101-25-000014.txt
0000103145,VECO,0001558370-25-001001.txt
0000103379,VFC,0001628280-17-002027.txt
0000912093,VIAV,0001193125-10-201868.txt
0001705696,VICI,0001705696-25-000033.txt
0000751978,VICR,0001193125-23-053976.txt
0001706431,VIR,0001628280-25-008245.txt
0001592386,VIRT,0001592386-25-000055.txt
0001035002,VLO,0001193125-07-039165.txt
0000714310,VLY,0001193125-14-080493.txt
0001396009,VMC,0001396009-25-000005.txt
0000102729,VMI,0001628280-17-002033.txt
0000899689,VNO,0001104659-06-012410.txt
0001602065,VNOM,0001602065-25-000010.txt
0001786842,VNT,0001786842-25-000008.txt
0001535929,VOYA,0001535929-25-000017.txt
0000924901,VRE,0001562762-22-000051.txt
0001682745,VRRM,0001564590-21-009903.txt
0001442145,VRSK,0001442145-20-000012.txt
0001014473,VRSN,0001193125-12-077600.txt
0000883237,VRTS,0001628280-16-011648.txt
0000875320,VRTX,0001104659-07-015545.txt
0000797721,VSAT,0001564590-21-030718.txt
0001856437,VSCO,0001856437-25-000006.txt
0000103730,VSH,0001206774-11-000309.txt
0001967649,VSTS,0001967649-24-000060.txt
0001528129,VTLE,0001528129-25-000045.txt
0001525221,VTOL,0001525221-25-000016.txt
0000740260,VTR,0001193125-10-035246.txt
0001792044,VTRS,0001792044-25-000008.txt
0001674910,VVV,0001674910-24-000152.txt
0000070866,VYX,0001193125-11-045769.txt
0000732712,VZ,0001193125-17-050292.txt
0000943452,WAB,0001628280-25-005100.txt
0000311094,WABC,0001171843-25-001156.txt
0000936528,WAFD,0001200836-11-000020.txt
0001212545,WAL,0001212545-25-000090.txt
0001000697,WAT,0001193125-25-034579.txt
0001618921,WBA,0001628280-18-012472.txt
0001437107,WBD,0001437107-25-000031.txt
0000801337,WBS,0001193125-12-087601.txt
0000929008,WCC,0000950152-09-001958.txt
0001497770,WD,0001558370-25-001503.txt
0000106040,WDC,0001193125-13-338607.txt
0000105132,WDFC,0001193125-12-430241.txt
0000783325,WEC,0001193125-07-041253.txt
0000766704,WELL,0000950152-09-002082.txt
0000030697,WEN,0000950117-06-001568.txt
0000793074,WERN,0001193125-12-081560.txt
0001309108,WEX,0001309108-25-000017.txt
0000072971,WFC,0001193125-13-078820.txt
0001603923,WFRD,0001603923-25-000050.txt
0000107687,WGO,0000897101-09-002143.txt
0001722684,WH,0001722684-25-000005.txt
0001699136,WHD,0001699136-25-000014.txt
0000106640,WHR,0001193125-11-035529.txt
0001636222,WING,0001636222-25-000008.txt
0000789460,WKC,0001628280-25-007620.txt
0001262823,WLK,0001262823-25-000011.txt
0000107140,WLY,0001140361-21-023449.txt
0000823768,WM,0001558370-25-001132.txt
0000107263,WMB,0001193125-13-080025.txt
0001319161,WMG,0001564590-18-031166.txt
0001604028,WMS,0001604028-25-000012.txt
0000104169,WMT,0001193125-12-134679.txt
0000108516,WOR,0001564590-21-039550.txt
0001025378,WPC,0001193125-12-087610.txt
0000011544,WRB,0000950123-11-019708.txt
0001732845,WRK,0001564590-21-057778.txt
0000108385,WRLD,0001193125-05-124342.txt
0001968487,WS,0000950170-25-099742.txt
0001647088,WSC,0001647088-25-000009.txt
0000828944,WSFS,0001628280-25-008977.txt
0000105016,WSO,0001193125-25-041730.txt
0001175535,WSR,0001437749-25-007990.txt
0000105770,WST,0001628280-22-003342.txt
0000880631,WT,0001214659-25-003503.txt
0001015328,WTFC,0001193125-12-087583.txt
0000078128,WTRG,0001562762-25-000036.txt
0000795403,WTS,0001558370-25-001102.txt
0001365135,WU,0001558370-21-001284.txt
0000108312,WWD,0001564590-22-038033.txt
0000110471,WWW,0001362310-09-003153.txt
0000106535,WY,0001564590-22-005707.txt
0001174922,WYNN,0001193125-14-077632.txt
0000072903,XEL,0001140361-13-008903.txt
0001616000,XHR,0001616000-25-000022.txt
0001326732,XNCR,0001628280-23-005127.txt
0000034088,XOM,0001193125-12-078102.txt
0001767258,XPEL,0001767258-25-000008.txt
0001166003,XPO,0001628280-17-001912.txt
0000818479,XRAY,0001445305-12-000446.txt
0001770450,XRX,0001770450-25-000010.txt
0001524472,XYL,0001524472-25-000013.txt
0001345016,YELP,0001628280-19-002312.txt
0001670592,YETI,0001670592-25-000008.txt
0001856314,YOU,0001856314-25-000008.txt
0001041061,YUM,0001041061-25-000013.txt
0001136869,ZBH,0001564590-22-007160.txt
0000877212,ZBRA,0001628280-16-011978.txt
0001084048,ZD,0001193125-05-061443.txt
0000109380,ZION,0001193125-12-089333.txt
0001555280,ZTS,0001555280-25-000102.txt
0001439288,ZWS,0001439288-25-000019.txt
